Nome,DOB,Fighter_URL
Vagner Rocha,1982-06-06,http://ufcstats.com/fighter-details/d403b1a6f278c95e
Akira Shoji,1974-01-31,http://ufcstats.com/fighter-details/b0c95dc8e858452c
Jin Aoi,1997-01-21,http://ufcstats.com/fighter-details/031da10a00c8ccd4
Azunna Anyanwu,1981-08-05,http://ufcstats.com/fighter-details/78d48d3874dacafd
Jonathan Pearce,1992-05-01,http://ufcstats.com/fighter-details/87c0b1c696ddfb43
Josh Grispi,1988-10-14,http://ufcstats.com/fighter-details/60ba33c3f555a7a3
Nick Newell,1986-03-17,http://ufcstats.com/fighter-details/f562238becb9ec50
Brandon Girtz,1985-03-06,http://ufcstats.com/fighter-details/81f1810f72df8f25
Jason Gilliam,1972-10-31,http://ufcstats.com/fighter-details/91720876db0ee468
Gregor Gillespie,1986-11-13,http://ufcstats.com/fighter-details/84ff027394f7e470
Brennan Ward,1988-06-28,http://ufcstats.com/fighter-details/67cd6495280b0a57
Jorge Gurgel,1977-01-25,http://ufcstats.com/fighter-details/04d5718ed2661e8c
Hecher Sosa,1995-08-25,http://ufcstats.com/fighter-details/ec3bd30378d63dd1
Andre Roberts,1965-02-24,http://ufcstats.com/fighter-details/a54a35a670d8e852
Justin Robbins,1980-07-29,http://ufcstats.com/fighter-details/3b2485c8d5c8b580
Jarno Errens,1994-11-17,http://ufcstats.com/fighter-details/082eba4cd80f736f
Alex Enlund,1987-05-27,http://ufcstats.com/fighter-details/d238217e0f8ea8e1
Rafael Estevam,1996-08-10,http://ufcstats.com/fighter-details/83455a9d17f57dae
Ivan Erslan,1991-11-15,http://ufcstats.com/fighter-details/64ad3e3b0efa30bb
Brandon Davis,1990-05-08,http://ufcstats.com/fighter-details/cc351e408bbb7d43
Alexander Soldatkin,1993-06-10,http://ufcstats.com/fighter-details/f1451d605bad178e
Ray Steinbeiss,1979-09-12,http://ufcstats.com/fighter-details/6000b5ae6c462142
Felipe Lima,1998-05-07,http://ufcstats.com/fighter-details/9256f591b30c073e
Kennedy Nzechukwu,1992-06-13,http://ufcstats.com/fighter-details/8667caa0451d245b
Derek Anderson,1990-02-02,http://ufcstats.com/fighter-details/19ba965651486013
Corey Anderson,1989-09-22,http://ufcstats.com/fighter-details/5e4eec08896c9423
Matt Andersen,1971-05-29,http://ufcstats.com/fighter-details/8738eacd62e82a32
Yoshihisa Yamamoto,1970-07-04,http://ufcstats.com/fighter-details/eed2b71d77d95416
Teddy Ash,1989-12-27,http://ufcstats.com/fighter-details/a373085066dbfb54
Henrique da Silva,1989-09-01,http://ufcstats.com/fighter-details/b0bd0c5425668b8f
Kenny Ento,,http://ufcstats.com/fighter-details/daf9be103c1edbbd
Mike de la Torre,1986-09-22,http://ufcstats.com/fighter-details/1971869b7e054261
Al Iaquinta,1987-04-30,http://ufcstats.com/fighter-details/59279a7c978f7da0
Paul Sass,1988-08-04,http://ufcstats.com/fighter-details/7b143a54451263d9
Ibo Aslan,1996-04-23,http://ufcstats.com/fighter-details/6e8f1bcdda94ff45
Scott Askham,1988-05-20,http://ufcstats.com/fighter-details/06827d70c53ff0d9
Marco Tulio,1994-06-13,http://ufcstats.com/fighter-details/9384e71bca6c409d
Charles Rosa,1986-08-24,http://ufcstats.com/fighter-details/40093d1d2d78394e
Parker Porter,1985-04-22,http://ufcstats.com/fighter-details/ac40f7e3cbecdda4
Julia Polastri,1998-03-05,http://ufcstats.com/fighter-details/abb68e3c7ca128f2
Kaan Ofli,1993-06-19,http://ufcstats.com/fighter-details/7facc9c45d792985
Shamil Gaziev,1990-02-10,http://ufcstats.com/fighter-details/6747ccd6d1acd266
Thomas Gifford,1992-07-26,http://ufcstats.com/fighter-details/e7f51d9f9e9259e7
James Llontop,1999-08-02,http://ufcstats.com/fighter-details/93b2b7caa457cbea
Nikolay Veretennikov,1989-12-22,http://ufcstats.com/fighter-details/0f1efce7d2571d10
Rafael Carvalho,1986-07-27,http://ufcstats.com/fighter-details/620d8710e89cfeae
Mandel Nallo,1989-07-26,http://ufcstats.com/fighter-details/8f4528c10bd34fab
Alejandro Garcia,1980-10-20,http://ufcstats.com/fighter-details/e5dc36e0aba7e9da
Roy Boughton,,http://ufcstats.com/fighter-details/2aaf0181432adf0b
Lorenzo Hood,1989-03-02,http://ufcstats.com/fighter-details/7f9abc4db2d05764
Huang Feier,1994-03-12,http://ufcstats.com/fighter-details/e71c75f533a30daa
CJ Fernandes,1977-11-13,http://ufcstats.com/fighter-details/979f7edbb6980b0d
Nick Ring,1979-02-10,http://ufcstats.com/fighter-details/b13da0b1a3aed3e7
Jordan Rinaldi,1987-09-25,http://ufcstats.com/fighter-details/c07efc18b231f170
Mario Miranda,1979-07-12,http://ufcstats.com/fighter-details/df2bf09c99594848
Aaron Miller,,http://ufcstats.com/fighter-details/a4d055f1435d6d75
Edgar Garcia,1984-02-22,http://ufcstats.com/fighter-details/8d49545dadf9b919
Bruno Lopes,1993-04-24,http://ufcstats.com/fighter-details/0abcf6bc47191219
Cain Velasquez,1982-07-28,http://ufcstats.com/fighter-details/0ff11cc094e887bc
Hector Sandoval,1986-07-19,http://ufcstats.com/fighter-details/449c890bd90f3374
Walel Watson,1984-07-16,http://ufcstats.com/fighter-details/92aafa8f4b26269b
Dan Miller,1981-06-30,http://ufcstats.com/fighter-details/d0c29452d3272603
Paul Kelly,1984-09-12,http://ufcstats.com/fighter-details/aac5ac38148f0528
Aliaskhab Khizriev,1990-08-24,http://ufcstats.com/fighter-details/7ab478c397cd68ef
Askar Askarov,1992-10-09,http://ufcstats.com/fighter-details/b1d19449397541dc
Abu Azaitar,1986-03-10,http://ufcstats.com/fighter-details/46d0a888d87d91ac
Ricardo Arona,1978-07-17,http://ufcstats.com/fighter-details/05fbfe628658c538
Scott Holtzman,1983-09-30,http://ufcstats.com/fighter-details/df1eb4354d18a906
Robert Whiteford,1983-04-12,http://ufcstats.com/fighter-details/1dafccb62a0f98ec
Ansar Chalangov,1979-10-30,http://ufcstats.com/fighter-details/7342fcc41a4817fa
Khalid Murtazaliev,1993-07-15,http://ufcstats.com/fighter-details/231cae8b77fbbcc1
Yusaku Nakamura,1986-06-21,http://ufcstats.com/fighter-details/03e8df49c4a059ba
Magomed Mustafaev,1988-08-02,http://ufcstats.com/fighter-details/31d7446b184e3305
Craig White,1990-07-01,http://ufcstats.com/fighter-details/3dd949593346dbc3
Coty Wheeler,1978-10-11,http://ufcstats.com/fighter-details/e57f0b06ea39e360
Damir Hadzovic,1986-08-08,http://ufcstats.com/fighter-details/38c626ca912c7bac
Jared Hamman,1982-03-07,http://ufcstats.com/fighter-details/23459ee7e373b98f
Sam Patterson,1996-04-30,http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7
Claude Patrick,1980-06-14,http://ufcstats.com/fighter-details/56116a79e4deed06
Joaquim Silva,1989-02-05,http://ufcstats.com/fighter-details/ae7fe94f117f98cf
Carlos Ulberg,1990-11-07,http://ufcstats.com/fighter-details/9014c02eff8b3d62
Cam Rowston,1995-01-19,http://ufcstats.com/fighter-details/8ebc3a8da015d70c
Jared Rosholt,1986-08-04,http://ufcstats.com/fighter-details/91ea901c458e95dd
Terrence Mitchell,1989-12-30,http://ufcstats.com/fighter-details/f3ca6908f78efebe
Claudio Silva,1982-09-06,http://ufcstats.com/fighter-details/6f7c616b98e18c29
Edson Silva,,http://ufcstats.com/fighter-details/a1153013cb5f628f
Davi Bittencourt,1994-10-12,http://ufcstats.com/fighter-details/dd6ec6f941c3a414
Josh Haynes,1977-07-30,http://ufcstats.com/fighter-details/6ef58dabef8beb15
Denys Bondar,1992-06-27,http://ufcstats.com/fighter-details/2526be54e6a0e62a
David Onama,1994-06-07,http://ufcstats.com/fighter-details/ffe9703408fb5964
Dennis Olson,,http://ufcstats.com/fighter-details/8e0709784259402d
Casey Olson,,http://ufcstats.com/fighter-details/7613773461b276f4
Felipe Olivieri,1985-04-12,http://ufcstats.com/fighter-details/948880beac71f028
Ryan LaFlare,1983-10-01,http://ufcstats.com/fighter-details/4c7781da8c6cae93
Humberto Bandenay,1994-09-04,http://ufcstats.com/fighter-details/2c2caf2f2bab9df5
James Barnes,1982-05-28,http://ufcstats.com/fighter-details/c06a5c95f1169c0b
Jimmy Crute,1996-03-04,http://ufcstats.com/fighter-details/70e1f8a821b72c8b
Alan Hiro,1986-04-04,http://ufcstats.com/fighter-details/483b3170b3c05cf0
Vinny Magalhaes,1984-07-02,http://ufcstats.com/fighter-details/88a9bc81271ccd89
Chance Rencountre,1986-12-31,http://ufcstats.com/fighter-details/1ddb480b601cefb1
Mark Munoz,1978-02-09,http://ufcstats.com/fighter-details/179f1948dc234f1f
Devin Clark,1990-04-12,http://ufcstats.com/fighter-details/cc7040fe76f0ef91
Tony Fryklund,1971-03-26,http://ufcstats.com/fighter-details/253de74457bd6374
Magnus Cedenblad,1982-04-10,http://ufcstats.com/fighter-details/0e21976afc92e4d1
Scott Ventimiglia,1972-11-17,http://ufcstats.com/fighter-details/6e62bb64f7cc5026
Shamil Gamzatov,1990-08-09,http://ufcstats.com/fighter-details/0d980975001ae3d8
Ivan Lopez,,http://ufcstats.com/fighter-details/0db9d2486d564a3c
Cleber Luciano,,http://ufcstats.com/fighter-details/9bdebbf2735d14c2
Justin Wilcox,1979-03-12,http://ufcstats.com/fighter-details/4a482a0100cfcd0a
Alessandro Costa,1996-01-28,http://ufcstats.com/fighter-details/3fa97913cfd205d3
Clay Collard,1993-03-10,http://ufcstats.com/fighter-details/cc900c6a71ed23f3
Colin Fletcher,1983-01-08,http://ufcstats.com/fighter-details/7d09200f6a77b20e
Kenny Florian,1976-05-26,http://ufcstats.com/fighter-details/cb139171ed1b69fe
Jeka Saragih,1995-01-01,http://ufcstats.com/fighter-details/57186c150c645200
Daniel Santos,1995-03-12,http://ufcstats.com/fighter-details/b67d6bacc68d4c92
Felice Herrig,1984-09-18,http://ufcstats.com/fighter-details/b6850671a008bf9a
Shungo Oyama,1974-04-11,http://ufcstats.com/fighter-details/47b7e4e60813b7b2
Caio Bittencourt,1991-05-22,http://ufcstats.com/fighter-details/a653cb5eb4b39339
Alexandru Lungu,1974-09-03,http://ufcstats.com/fighter-details/4887e5bc4dbb73ff
Joachim Christensen,1978-11-07,http://ufcstats.com/fighter-details/2d447cc91bdaa545
Lucie Pudilova,1994-06-13,http://ufcstats.com/fighter-details/3cf66c62d9069f43
Karla Benitez,1979-02-15,http://ufcstats.com/fighter-details/6104730621ff318d
Bibulatov Magomed,1988-08-22,http://ufcstats.com/fighter-details/87f19d19f4cb73f8
Erin Blanchfield,1999-05-04,http://ufcstats.com/fighter-details/669970f7feba8ecd
Kris Moutinho,1992-08-09,http://ufcstats.com/fighter-details/9c27f3217891f3f0
Kwon Wonil,1995-06-24,http://ufcstats.com/fighter-details/751aa58b7fb03c74
Austin Bashi,2001-09-29,http://ufcstats.com/fighter-details/d3f89fa685bd8420
Sergio Moraes,1982-07-23,http://ufcstats.com/fighter-details/1bcaac2d99b90fce
War Machine,1981-11-30,http://ufcstats.com/fighter-details/cd7bafbeee1f29a0
Ruslan Magomedov,1986-11-26,http://ufcstats.com/fighter-details/369e1ce458ef50a6
Rashid Vagabov,1998-06-27,http://ufcstats.com/fighter-details/0d1190beced94f7c
Kengo Ura,1981-06-20,http://ufcstats.com/fighter-details/58258914525740a5
Roman Kopylov,1992-05-04,http://ufcstats.com/fighter-details/9d83f6da776ff7d6
Carlos Barreto,1968-07-22,http://ufcstats.com/fighter-details/a220be6d41d6f97d
Rolando Bedoya,1997-01-13,http://ufcstats.com/fighter-details/40a456a25d52ee65
Reza Madadi,1978-06-20,http://ufcstats.com/fighter-details/e25bcbcdaf6537a1
Tristan Connelly,1985-12-12,http://ufcstats.com/fighter-details/2ebfbe72ed703925
Ian Heinisch,1988-08-05,http://ufcstats.com/fighter-details/2e585c701f72fe55
Nick Hein,1984-04-24,http://ufcstats.com/fighter-details/2816ced060a21be3
Manny Bermudez,1994-07-16,http://ufcstats.com/fighter-details/2dc1bc1a02961656
Noah Thomas,1981-03-27,http://ufcstats.com/fighter-details/319c15b8aac5bfde
Molly McCann,1990-05-04,http://ufcstats.com/fighter-details/51018a31ddf31eb2
Rhys McKee,1995-09-10,http://ufcstats.com/fighter-details/f748267c4ab6c127
Rickson Zenidim,1999-02-17,http://ufcstats.com/fighter-details/c879d8620261b1a3
Darrill Schoonover,1985-07-18,http://ufcstats.com/fighter-details/5a558ba1ff5e9121
Mike Perry,1991-09-15,http://ufcstats.com/fighter-details/f2b6fdb20675b11c
Ricky Legere Jr.,1985-12-21,http://ufcstats.com/fighter-details/5817df778cc27274
Jason Von Flue,1975-08-01,http://ufcstats.com/fighter-details/c4b9296214f4c09c
Tetsuya Seki,1994-02-08,http://ufcstats.com/fighter-details/5e1062e066c601e6
Aiemann Zahabi,1987-11-19,http://ufcstats.com/fighter-details/24656ef4d605c96f
Luke Zachrich,1981-12-19,http://ufcstats.com/fighter-details/2284092f8b63273b
Christian Aguilera,1991-11-25,http://ufcstats.com/fighter-details/ae071698e1a3ccd4
Junior Albini,1991-03-15,http://ufcstats.com/fighter-details/c482c8605455a213
Mike Aina,1980-12-25,http://ufcstats.com/fighter-details/9e3dbb9c68ed5d1a
Yoshihiro Akiyama,1975-07-29,http://ufcstats.com/fighter-details/b0550072e5f0afa7
Seth Petruzelli,1979-12-03,http://ufcstats.com/fighter-details/93b9496275bbbf80
Razak Al-Hassan,1982-05-14,http://ufcstats.com/fighter-details/38b50fd1e1b5b656
Jiniushiyue,2000-12-09,http://ufcstats.com/fighter-details/c14a683dac2ebc4c
Agulali,2005-04-07,http://ufcstats.com/fighter-details/b2efa582adf73604
Trevin Jones,1990-08-04,http://ufcstats.com/fighter-details/ec23c1be628d8057
Jordan Vucenic,1996-03-02,http://ufcstats.com/fighter-details/6d38e41efa47a72d
Yan Cabral,1983-05-13,http://ufcstats.com/fighter-details/7cdd3e5d3aa9cb39
Dave Phillips,1980-01-12,http://ufcstats.com/fighter-details/99020eeb8cd5689d
Vitor Petrino,1997-08-28,http://ufcstats.com/fighter-details/71171fc96445bf65
Ricardo Almeida,1976-11-29,http://ufcstats.com/fighter-details/91186547a7f3f758
Luke Jumeau,1988-02-12,http://ufcstats.com/fighter-details/4c288a2b250bb576
Rosi Sexton,1977-07-16,http://ufcstats.com/fighter-details/5dfe71ade71f3a4b
Gan McGee,1976-11-20,http://ufcstats.com/fighter-details/d90b630e0561818b
Ryan McGivern,1980-01-17,http://ufcstats.com/fighter-details/856ec65948b7d234
Ian McCall,1984-05-07,http://ufcstats.com/fighter-details/701e057d63c124d9
Lerryan Douglas,1995-04-27,http://ufcstats.com/fighter-details/640a0f838f057a81
Andre Petroski,1991-06-12,http://ufcstats.com/fighter-details/5f61780fe5e9b6d0
Jai Herbert,1988-05-13,http://ufcstats.com/fighter-details/4c88a1db5a46c6a4
Dan Molina,1984-06-14,http://ufcstats.com/fighter-details/606136dee6f6ecea
Mike Cook,1981-10-07,http://ufcstats.com/fighter-details/3ab0df1ddd5f1dc2
Mauricio Ruffy,1996-06-17,http://ufcstats.com/fighter-details/9c393e836a852f30
Victor Valenzuela,,http://ufcstats.com/fighter-details/de277a4abcfeea46
Mirsad Bektic,1991-02-16,http://ufcstats.com/fighter-details/cbd3e590a85b18c5
Dinis Paiva Jr.,1988-05-26,http://ufcstats.com/fighter-details/ad3a5e465c76e499
Rodolfo Bellato,1996-02-05,http://ufcstats.com/fighter-details/69898645d600abdb
Bernardo Magalhaes,1981-04-08,http://ufcstats.com/fighter-details/7a613f78dd7ee8f8
Dan Moret,1986-11-21,http://ufcstats.com/fighter-details/66e98b3bb5fc5250
Muhammad Mokaev,2000-07-30,http://ufcstats.com/fighter-details/75353550928a7921
Ashkan Mokhtarian,1985-09-15,http://ufcstats.com/fighter-details/e9bc5748e6a76bb6
Samuel Silva,1996-01-02,http://ufcstats.com/fighter-details/04e0507b94014dbb
Bryan Battle,1994-09-21,http://ufcstats.com/fighter-details/f626118b6da0e020
Jack Becker,1992-12-20,http://ufcstats.com/fighter-details/b5a379583673510a
Jeff Bedard,1970-02-06,http://ufcstats.com/fighter-details/93bf96be327fcd98
Elias Silverio,1986-09-22,http://ufcstats.com/fighter-details/52ba464d9068d871
Rob Sinclair,1980-02-20,http://ufcstats.com/fighter-details/3b65c9dd39741bc4
Claudio Puelles,1996-04-21,http://ufcstats.com/fighter-details/d747eb273a40a920
Alex Reyes,1986-10-02,http://ufcstats.com/fighter-details/dc07493a87dc0a6e
Amanda Ribas,1993-08-26,http://ufcstats.com/fighter-details/beecb672a279223e
Francisco France,1983-01-21,http://ufcstats.com/fighter-details/ecfdbf38681a59ba
Zoila Frausto,1983-12-10,http://ufcstats.com/fighter-details/040d3b4c735541aa
Ode Osbourne,1992-01-09,http://ufcstats.com/fighter-details/6d68c1afe954f121
Seokhyeon Ko,1993-09-24,http://ufcstats.com/fighter-details/4a07b1988477502c
Rafael Fiziev,1993-03-05,http://ufcstats.com/fighter-details/c814b4c899793af6
TJ Cook,1982-09-08,http://ufcstats.com/fighter-details/fa238ecfd048f7d8
Cortez Coleman,1982-01-28,http://ufcstats.com/fighter-details/ffb20ae0db47ebe6
Jake Collier,1988-10-25,http://ufcstats.com/fighter-details/92fa1401b7927da3
Henry Corrales,,http://ufcstats.com/fighter-details/7cb0946d51b8cde7
Bobby Moffett,1990-06-01,http://ufcstats.com/fighter-details/d76ad9a08c4408ff
Darrell Montague,1987-11-03,http://ufcstats.com/fighter-details/bffeb123b21c9aad
Leonardo Mafra,1989-04-25,http://ufcstats.com/fighter-details/8bbc0cfc01bc1ba1
Steve Lopez,1984-07-30,http://ufcstats.com/fighter-details/6085ceb59087514b
Ciryl Gane,1990-04-12,http://ufcstats.com/fighter-details/787bb1f087ccff8a
Eduardo Garagorri,1989-05-28,http://ufcstats.com/fighter-details/7bde387d50829adf
Gustavo Gabriel,1994-04-01,http://ufcstats.com/fighter-details/fe98f86284a6eeb3
Austin Vanderford,1990-03-21,http://ufcstats.com/fighter-details/32c3ee378671a5d9
Ho Bae Myeon,1986-11-01,http://ufcstats.com/fighter-details/2719f300b0439039
Roger Hollett,1978-10-08,http://ufcstats.com/fighter-details/27d65e9d0fba61ea
Abdul Azeem Badakhshi,,http://ufcstats.com/fighter-details/968764372c49eab6
Zach Underwood,,http://ufcstats.com/fighter-details/1e310618d02ff93b
Cezar Ferreira,1985-02-15,http://ufcstats.com/fighter-details/dbc17725b887860a
Francisco Figueiredo,1989-10-23,http://ufcstats.com/fighter-details/cdadae5363b66eef
Manon Fiorot,1990-02-17,http://ufcstats.com/fighter-details/34ff304266360297
Luke Barnatt,1988-04-13,http://ufcstats.com/fighter-details/172c2135e70f87b7
Xie Bin,1998-02-28,http://ufcstats.com/fighter-details/e415ea6f8d41c917
Larry Parker,1963-08-15,http://ufcstats.com/fighter-details/c0231720fe516994
Bryan Pardoe,1968-10-22,http://ufcstats.com/fighter-details/56116537d71a578c
Ido Pariente,1978-08-31,http://ufcstats.com/fighter-details/7573d25a078b5732
Ray Borg,1993-08-04,http://ufcstats.com/fighter-details/a4de54ea806fb525
Luan Lacerda,1993-01-07,http://ufcstats.com/fighter-details/6fc506e1099afe20
Rizvan Kuniev,1992-03-10,http://ufcstats.com/fighter-details/739fd4fbb5d862f4
Clay Harvison,1980-09-25,http://ufcstats.com/fighter-details/83a477a7dba1ca58
Gadzhi Omargadzhiev,1993-02-24,http://ufcstats.com/fighter-details/684d3aee255a3d09
Sam Oropeza,1985-06-17,http://ufcstats.com/fighter-details/6b8db407d49c6e4b
Harry Hardwick,1994-09-29,http://ufcstats.com/fighter-details/2dbc60c52de126d8
Guram Kutateladze,1992-01-08,http://ufcstats.com/fighter-details/7772b283d288dbe2
Jong Wang Kim,,http://ufcstats.com/fighter-details/380e8b023290d091
JunYoung Hong,1990-12-18,http://ufcstats.com/fighter-details/b24666e26bd750a3
Albert Tadevosyan,1992-04-12,http://ufcstats.com/fighter-details/6751b11102b6adfe
Khalid Taha,1992-02-15,http://ufcstats.com/fighter-details/b4537562f88ac582
Alberto Mina,1982-05-02,http://ufcstats.com/fighter-details/4b1d46a1b5c0fd11
Mike Malott,1991-11-07,http://ufcstats.com/fighter-details/dd6103dd7127db1d
Shannon Ross,1989-05-12,http://ufcstats.com/fighter-details/51c655162e462ceb
Ryan Quinn,,http://ufcstats.com/fighter-details/cc23ed51619421a3
Jeremiah Wells,1986-10-30,http://ufcstats.com/fighter-details/d66a46de8d705353
Walt Harris,1983-06-10,http://ufcstats.com/fighter-details/03f982ca3735070c
Alex White,1988-10-22,http://ufcstats.com/fighter-details/c17041f1bb5768d8
Nicholas Musoke,1986-04-05,http://ufcstats.com/fighter-details/8b5f9ea38184ded3
Denis Stojnic,1980-02-02,http://ufcstats.com/fighter-details/a421465acbe59c77
Edgar Chairez,1996-01-27,http://ufcstats.com/fighter-details/5ef94841c4bc3f86
Sean Woodson,1992-06-07,http://ufcstats.com/fighter-details/4682bc59d5f55145
Cal Worsham,1963-06-11,http://ufcstats.com/fighter-details/de3ed2e152520c8d
Justin Wren,1987-04-27,http://ufcstats.com/fighter-details/e78f601035d677f2
Wu Yanan,1996-04-18,http://ufcstats.com/fighter-details/fdbefee0827e1567
HanSeul Kim,1990-06-19,http://ufcstats.com/fighter-details/2bc47c7cc6c05bd7
Sangwook Kim,1993-10-17,http://ufcstats.com/fighter-details/a264d4e9a4d6bfe4
Anthony Avila,1988-12-29,http://ufcstats.com/fighter-details/033d19259f589457
Ottman Azaitar,1990-02-20,http://ufcstats.com/fighter-details/ee18ff42063174df
Daniel Kelly,1977-10-31,http://ufcstats.com/fighter-details/bdcbb976816fd256
Joe Solecki,1993-08-27,http://ufcstats.com/fighter-details/af65aa688d13eedf
Luke Sanders,1985-12-12,http://ufcstats.com/fighter-details/96428b9e9bd048ea
Austen Lane,1987-11-09,http://ufcstats.com/fighter-details/be9bdec19b7e9ffe
Chad Laprise,1986-07-23,http://ufcstats.com/fighter-details/c03a5022f8439f2a
Rami Hamed,1991-04-25,http://ufcstats.com/fighter-details/a59017211b775b5d
Gianni Vazquez,1994-07-17,http://ufcstats.com/fighter-details/51ec9dc3b4964f19
